copy1	copy2	ID.1	ID.2	TEconsensus.1	TEconsensus.2	species.1	species.2	superfamily	mrca	divTime	pID	length	qStart	qEnd	sStart	sEnd	ka	ks	length.aa	community	hitGroup	independent	subClass	newName
GCA_900184025.1-FXXH012951163.1-0-419-C-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	760385	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Amynthas_corticis	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	79.714	419	1	417	101	512	0.186973190955914	0.416648023362225	312	429	30	TRUE	DNA	CMC-Chapaev-3
GCA_900184025.1-FXXH010448000.1-449-1316-+-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	375645	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Amynthas_corticis	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	79.702	872	1	867	1174	326	0.150862172202837	0.326037579125772	627	429	30	TRUE	DNA	CMC-Chapaev-3
GCA_018105865.1-CM030853.1-12516107-12517292-+-GCA_018105865.1:rnd-6_family-7481	GCA_009769535.1-WNNA01000345.1-254530-256191-+-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	454663	150130	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Metaphire_vulgaris	Thamnophis_elegans	DNA/CMC-Chapaev-3	248	1359.616	79.7	601	545	1144	236	812	0.134748894882433	0.351212062233227	441	344	30	TRUE	DNA	CMC-Chapaev-3
GCA_900184025.1-FXXH012976353.1-0-448-C-GCA_018105865.1:rnd-6_family-7481	GCA_009733165.1-CM019154.1-20189035-20190365-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	715854	148095	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Amynthas_corticis	Naja_naja	DNA/CMC-Chapaev-3	248	1359.616	79.688	448	6	446	130	565	0.195736185173433	0.32841968566758	138	380	30	TRUE	DNA	CMC-Chapaev-3
GCA_900184025.1-FXXH010396044.1-52-847-+-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	579279	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Amynthas_corticis	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	79.685	571	3	567	558	1	0.152842401895333	0.314835408273955	432	429	30	TRUE	DNA	CMC-Chapaev-3
GCA_900184025.1-FXXH012970937.1-0-441-+-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	714289	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Amynthas_corticis	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	79.679	374	1	372	370	1	0.205846849255415	0.305032423439403	264	429	30	TRUE	DNA	CMC-Chapaev-3
GCA_900184025.1-FXXH010426159.1-3-727-+-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	446951	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Amynthas_corticis	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	79.635	658	1	655	644	1	0.155572159126026	0.433896816826711	408	429	30	TRUE	DNA	CMC-Chapaev-3
GCA_900184025.1-FXXH010019389.1-0-336-C-GCA_018105865.1:rnd-6_family-7481	GCA_003400415.2-CM012306.1-217591774-217592779-+-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	795890	574707	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Amynthas_corticis	Crotalus_viridis_viridis	DNA/CMC-Chapaev-3	248	1359.616	79.385	325	12	334	433	118	0.16132966052718	0.243051871202496	213	466	30	TRUE	DNA	CMC-Chapaev-3
GCA_900184025.1-FXXH010111346.1-152-962-+-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010000004.1-99624751-99625516-+-Pygocentrus_nattereri:rnd-6_family-42	372539	394614	GCA_018105865.1:rnd-6_family-7481	Pygocentrus_nattereri:rnd-6_family-42	Amynthas_corticis	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	79.36	625	1	621	147	763	0.158302637276456	0.441692401663602	324	429	30	TRUE	DNA	CMC-Chapaev-3
GCA_900184025.1-FXXH010079776.1-99-840-+-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	431804	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Amynthas_corticis	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	79.32	706	48	740	1105	421	0.162952076726165	0.202168293712542	432	429	30	TRUE	DNA	CMC-Chapaev-3
GCA_018105865.1-JACLAT010000105.1-51139-52956-+-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	138210	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Metaphire_vulgaris	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	79.305	1237	481	1690	1245	40	0.174154351668976	0.326523933948704	681	338	30	TRUE	DNA	CMC-Chapaev-3
GCA_018105865.1-CM030851.1-8015635-8017596-C-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	160403	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Metaphire_vulgaris	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	79.247	1142	369	1484	136	1248	0.158969618429888	0.314129546010463	834	338	30	TRUE	DNA	CMC-Chapaev-3
GCA_900184025.1-FXXH010299171.1-0-999-+-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	553893	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Amynthas_corticis	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	79.239	631	158	758	1289	669	0.147343587447358	0.218771768107437	393	429	30	TRUE	DNA	CMC-Chapaev-3
GCA_900184025.1-FXXH013049115.1-0-571-C-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	571252	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Amynthas_corticis	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	79.208	505	73	571	1	496	0.199449232009063	0.338068212472989	336	429	30	TRUE	DNA	CMC-Chapaev-3
GCA_900184025.1-FXXH012976353.1-0-448-C-GCA_018105865.1:rnd-6_family-7481	GCA_003400415.2-CM012311.1-46354771-46355457-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	715854	444797	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Amynthas_corticis	Crotalus_viridis_viridis	DNA/CMC-Chapaev-3	248	1359.616	79.148	446	2	446	12	437	0.155262728147813	0.418944957747809	204	465	30	TRUE	DNA	CMC-Chapaev-3
GCA_900184025.1-FXXH010332125.1-40-730-C-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	588831	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Amynthas_corticis	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	79.141	489	209	690	1	479	0.159012035154276	0.410195047695889	294	429	30	TRUE	DNA	CMC-Chapaev-3
GCA_018105865.1-CM030860.1-2789864-2791685-C-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	141274	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Metaphire_vulgaris	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	79.124	1255	111	1342	32	1248	0.173980897890071	0.401229464766095	846	338	30	TRUE	DNA	CMC-Chapaev-3
GCA_018105865.1-CM030848.1-10731296-10733277-+-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	141463	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Metaphire_vulgaris	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	79.124	1255	480	1710	1248	32	0.171477059782507	0.366356691682531	753	338	30	TRUE	DNA	CMC-Chapaev-3
GCA_900184025.1-FXXH010024924.1-8-472-+-GCA_018105865.1:rnd-6_family-7481	GCA_009769535.1-WNNA01000345.1-254530-256191-+-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	735924	150130	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Amynthas_corticis	Thamnophis_elegans	DNA/CMC-Chapaev-3	248	1359.616	79.095	464	1	464	238	679	0.157881501274431	0.3142341036806	348	495	30	TRUE	DNA	CMC-Chapaev-3
GCA_900184025.1-FXXH010419244.1-0-1825-C-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	167171	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Amynthas_corticis	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	79.089	1076	342	1393	251	1289	0.185928863468518	0.328648773893568	492	429	30	TRUE	DNA	CMC-Chapaev-3
GCA_900184025.1-FXXH010111346.1-152-962-+-GCA_018105865.1:rnd-6_family-7481	GCA_009769535.1-WNNA01000345.1-254530-256191-+-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	372539	150130	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Amynthas_corticis	Thamnophis_elegans	DNA/CMC-Chapaev-3	248	1359.616	79.084	808	5	810	624	1388	0.126527151744029	0.437575444534653	474	495	30	TRUE	DNA	CMC-Chapaev-3
GCA_900184025.1-FXXH010096159.1-263-1306-+-GCA_018105865.1:rnd-1_family-760	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	499158	111511	GCA_018105865.1:rnd-1_family-760	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Amynthas_corticis	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	79.024	615	450	1043	1289	700	0.153401168125107	0.257791144750834	381	429	30	TRUE	DNA	CMC-Chapaev-3
GCA_900184025.1-FXXH012830254.1-0-325-+-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	809005	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Amynthas_corticis	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	79.012	324	1	324	1028	722	0.17209941359383	0.273556747160267	294	430	30	TRUE	DNA	CMC-Chapaev-3
GCA_018105865.1-CM030853.1-12365619-12367607-C-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	131205	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Metaphire_vulgaris	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	79.002	1262	273	1511	32	1248	0.171027327541224	0.35954886630308	576	338	30	TRUE	DNA	CMC-Chapaev-3
GCA_018105865.1-CM030870.1-7794951-7796913-+-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	162132	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Metaphire_vulgaris	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	78.984	1142	478	1594	1248	136	0.181983115908869	0.292047277874399	597	338	30	TRUE	DNA	CMC-Chapaev-3
GCA_900184025.1-FXXH010157506.1-314-1124-+-GCA_018105865.1:rnd-6_family-7481	GCA_003400415.2-CM012312.1-40803945-40805088-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	422656	228490	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Amynthas_corticis	Crotalus_viridis_viridis	DNA/CMC-Chapaev-3	248	1359.616	78.947	304	160	463	305	5	0.219234387318351	0.330316012054194	297	465	30	TRUE	DNA	CMC-Chapaev-3
GCA_900184025.1-FXXH010111346.1-152-962-+-GCA_018105865.1:rnd-6_family-7481	GCA_003400415.2-CM012312.1-5427005-5428861-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	372539	140127	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Amynthas_corticis	Crotalus_viridis_viridis	DNA/CMC-Chapaev-3	248	1359.616	78.926	726	1	725	707	1	0.203041444910227	0.421149519217363	378	466	30	TRUE	DNA	CMC-Chapaev-3
GCA_018105865.1-CM030833.1-8127933-8129750-C-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	141736	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Metaphire_vulgaris	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	78.923	1281	85	1339	6	1248	0.175798219322558	0.359485512213348	687	338	30	TRUE	DNA	CMC-Chapaev-3
GCA_018105865.1-CM030847.1-5921451-5923275-C-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	128382	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Metaphire_vulgaris	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	78.901	1256	111	1345	32	1248	0.173631364333267	0.362923356638283	798	338	30	TRUE	DNA	CMC-Chapaev-3
GCA_900184025.1-FXXH010019389.1-0-336-C-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	795890	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Amynthas_corticis	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	78.869	336	1	334	313	638	0.178590358652438	0.215926160753009	156	429	30	TRUE	DNA	CMC-Chapaev-3
GCA_018105865.1-CM030862.1-5325857-5326895-C-GCA_018105865.1:rnd-6_family-7481	GCA_009769535.1-WNNA01000345.1-254530-256191-+-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	363005	150130	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Metaphire_vulgaris	Thamnophis_elegans	DNA/CMC-Chapaev-3	248	1359.616	78.865	705	68	771	909	236	0.155244845147152	0.361795351381682	534	344	30	TRUE	DNA	CMC-Chapaev-3
GCA_018105865.1-CM030853.1-7495825-7497652-C-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	140787	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Metaphire_vulgaris	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	78.839	1257	111	1345	32	1248	0.167142434806516	0.353564760344129	963	338	30	TRUE	DNA	CMC-Chapaev-3
GCA_018105865.1-CM030834.1-18888539-18890335-C-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	150966	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Metaphire_vulgaris	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	78.835	1167	175	1320	119	1248	0.159980506559584	0.390850787958383	891	338	30	TRUE	DNA	CMC-Chapaev-3
GCA_900184025.1-FXXH010464263.1-112-444-C-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	801697	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Amynthas_corticis	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	78.779	344	1	328	791	1124	0.108311101502106	0.365773331863687	231	429	30	TRUE	DNA	CMC-Chapaev-3
GCA_018105865.1-CM030851.1-3984089-3985913-C-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	133667	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Metaphire_vulgaris	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	78.722	1283	85	1343	6	1248	0.179563610337436	0.386728072976032	690	338	30	TRUE	DNA	CMC-Chapaev-3
GCA_900184025.1-FXXH012950201.1-0-418-C-GCA_018105865.1:rnd-6_family-7481	GCA_003400415.2-CM012323.1-68944857-68946490-+-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	666683	167416	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Amynthas_corticis	Crotalus_viridis_viridis	DNA/CMC-Chapaev-3	248	1359.616	78.676	408	1	406	1327	935	0.134201641474367	0.394187384724743	159	465	30	TRUE	DNA	CMC-Chapaev-3
GCA_018105865.1-CM030833.1-1006936-1008487-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	141151	111511	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Metaphire_vulgaris	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	78.662	1256	299	1531	32	1248	0.189145042918695	0.418497469580884	663	338	30	TRUE	DNA	CMC-Chapaev-3
GCA_018105865.1-CM030833.1-1007125-1008945-C-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	141150	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Metaphire_vulgaris	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	78.662	1256	110	1342	32	1248	0.189145042918695	0.418497469580884	663	338	30	TRUE	DNA	CMC-Chapaev-3
GCA_900184025.1-FXXH010129820.1-650-1883-+-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	395646	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Amynthas_corticis	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	78.657	834	419	1233	1289	483	0.148738741308534	0.241568475214437	420	429	30	TRUE	DNA	CMC-Chapaev-3
GCA_018105865.1-CM030871.1-7531116-7532935-+-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	139515	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Metaphire_vulgaris	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	78.656	1265	467	1709	1261	32	0.191504039090827	0.383096334017102	843	338	30	TRUE	DNA	CMC-Chapaev-3
GCA_018105865.1-CM030871.1-7531575-7533122-+-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	139514	111511	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Metaphire_vulgaris	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	78.656	1265	8	1250	1261	32	0.191504039090827	0.383096334017102	843	338	30	TRUE	DNA	CMC-Chapaev-3
GCA_900184025.1-FXXH010111346.1-152-962-+-GCA_018105865.1:rnd-6_family-7481	GCA_009769535.1-CM020106.1-50963627-50964615-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	372539	274396	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Amynthas_corticis	Thamnophis_elegans	DNA/CMC-Chapaev-3	248	1359.616	78.652	356	1	356	351	3	0.167422636353144	0.460147490167994	342	495	30	TRUE	DNA	CMC-Chapaev-3
GCA_018105865.1-CM030832.1-12987441-12989265-+-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	139803	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Metaphire_vulgaris	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	78.639	1264	474	1714	1248	32	0.160820811824227	0.324899550661885	957	338	30	TRUE	DNA	CMC-Chapaev-3
GCA_018105865.1-CM030843.1-15170665-15172100-C-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	157853	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Metaphire_vulgaris	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	78.639	1161	296	1434	30	1150	0.158828470412082	0.408983547384435	672	338	30	TRUE	DNA	CMC-Chapaev-3
GCA_900184025.1-FXXH010383596.1-495-1753-+-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	139799	111511	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Amynthas_corticis	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	78.605	1290	5	1258	1431	170	0.15859741363426	0.360121854496172	906	429	30	TRUE	DNA	CMC-Chapaev-3
GCA_900184025.1-FXXH010132667.1-284-1510-+-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	166878	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Amynthas_corticis	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	78.59	1163	6	1152	1124	1	0.182216720495122	0.339935867856481	693	429	30	TRUE	DNA	CMC-Chapaev-3
GCA_900184025.1-FXXH010383596.1-495-1753-+-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	GCA_019677565.1-JAHUAB010000004.1-99624751-99625516-+-Pygocentrus_nattereri:rnd-6_family-42	139799	394614	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Pygocentrus_nattereri:rnd-6_family-42	Amynthas_corticis	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	78.59	766	477	1237	1	765	0.200806368167681	0.398596936827936	465	429	30	TRUE	DNA	CMC-Chapaev-3
GCA_018105865.1-CM030838.1-5387562-5388765-C-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	160961	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Metaphire_vulgaris	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	78.578	1139	85	1201	6	1105	0.14624929044174	0.3906550191725	621	338	30	TRUE	DNA	CMC-Chapaev-3
GCA_018105865.1-CM030834.1-9042951-9044775-C-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	147063	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Metaphire_vulgaris	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	78.577	1307	85	1368	6	1268	0.193683180545604	0.42556107926539	480	338	30	TRUE	DNA	CMC-Chapaev-3
GCA_900184025.1-FXXH010383596.1-495-1753-+-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	GCA_003400415.2-CM012306.1-217591774-217592779-+-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	139799	574707	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Amynthas_corticis	Crotalus_viridis_viridis	DNA/CMC-Chapaev-3	248	1359.616	78.546	564	696	1258	24	575	0.184134349581637	0.416547233999821	435	466	30	TRUE	DNA	CMC-Chapaev-3
GCA_018105865.1-CM030845.1-9160512-9162510-+-GCA_018105865.1:rnd-6_family-7481	GCA_019677565.1-JAHUAB010024649.1-105-1536-C-Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	138735	111511	GCA_018105865.1:rnd-6_family-7481	Chapaev3-1_PM_EnSpm/CACTA_Petromyzon	Metaphire_vulgaris	Pituophis_catenifer_pumilus	DNA/CMC-Chapaev-3	248	1359.616	78.538	1272	478	1723	1248	6	0.161228319207964	0.394224068737736	636	338	30	TRUE	DNA	CMC-Chapaev-3
